filename,character,dialogue,scene
S03E19 The Tiny T-Shirt.txt,Spokeswoman,"...has become the penicillin of the twenty-first century. And so today, this hospital is about to take major steps toward leading that revolution. It is truly ironic, on one hand consider the size...",48
S03E19 The Tiny T-Shirt.txt,Spokeswoman,And the man who made all this possible... Mr. Peter Becker.,52
