filename,character,dialogue,scene
S04E20 The Wedding Dresses.txt,Marjorie,Hi.,53
S04E20 The Wedding Dresses.txt,Marjorie,"No, please.",53
S04E20 The Wedding Dresses.txt,Marjorie,I talk in my sleep.,54
