filename,character,dialogue,scene
S04E23 Rosss Wedding.txt,Minister,"Friends. Family. We are gathered to celebrate here today the joyous union of Ross and Emily. May the happiness we share with them today be with them always. Now Emily, repeat after me. I, Emily...",206
S04E23 Rosss Wedding.txt,Minister,"Take thee, Emily...",206
S02E11 The Lesbian Wedding.txt,Minister,"You know, nothing makes God happier than when two people, any two people, come together in love. Friends, family, we're gathered here today to join Carol and Susan in holy matrimony.",31
S05E01 Ross Says Rachel.txt,Minister,"Take thee, Emily...",3
S05E01 Ross Says Rachel.txt,Minister,"I think we’d better start again. Ross, repeat after me. I, Ross…",6
S05E01 Ross Says Rachel.txt,Minister,"Take thee, EM-I-LY…",6
S05E01 Ross Says Rachel.txt,Minister,"As my lawfully wedded wife, in sickness and in health, till death parts us.",7
S05E01 Ross Says Rachel.txt,Minister,Ross and Emily have made their declarations and it gives me great pleasure to declare them husband and wife.,9
S05E01 Ross Says Rachel.txt,Minister,You may kiss the bride.,9
