filename,character,dialogue,scene
S08E01 I Do.txt,Gert,Dancing on your feet! Like the other girls did it.,71
S08E01 I Do.txt,Gert,Why aren’t you moving your feet?,72
S08E01 I Do.txt,Gert,Faster! You’re not going fast enough!,73
