filename,character,dialogue,scene
S01E03 The Thumb.txt,Alan,Hi.,32
S01E03 The Thumb.txt,Alan,I've heard schho much about all you guyschh!,32
S01E03 The Thumb.txt,Alan,Wow.,78
S01E03 The Thumb.txt,Alan,"Yeah, I'm sorry too. But, I gotta tell you, I am a little relieved.",78
S01E03 The Thumb.txt,Alan,"Yeah, well, I had a great time with you.. I just can't stand your friends.",78
