filename,character,dialogue,scene
S07E04 Rachels Assistant.txt,Hilda,That’s right.,21
S07E04 Rachels Assistant.txt,Hilda,What?,21
S07E04 Rachels Assistant.txt,Hilda,No dear. It’s not.,21
S07E04 Rachels Assistant.txt,Hilda,Thank you! Good meeting you.,21
