filename,character,dialogue,scene
S08E01 I Do.txt,Photographer,Now why don’t we get a shot of just Monica and the bloody soldier.,6
S08E01 I Do.txt,Photographer,Well then why don’t we see the bride and the groom and the bridemaids.,8
S08E01 I Do.txt,Photographer,Why don’t we have Monica step away and we’ll get Chandler and the bridemaids.,15
S08E01 I Do.txt,Photographer,Smile ladies.,16
