filename,character,dialogue,scene
S01E14 The Candy Hearts.txt,Kristin,That's funny. Who are they?,40
S01E14 The Candy Hearts.txt,Kristin,You mean they're lovers.,40
S01E14 The Candy Hearts.txt,Kristin,"Wow, uh, anything else I should know?",40
