filename,character,dialogue,scene
S03E24 The Ultimate Fighting Champion.txt,Phil,"With him? You’re is favourite, you’re his guy!",58
S03E24 The Ultimate Fighting Champion.txt,Phil,"Not on purpose, he ricocheted of you and got me.",58
