filename,character,dialogue,scene
S06E02 Ross Hugs Rachel.txt,Meg,"Well, I don’t care about the divorces either, but I wouldn’t date him. It’s just that he’s obviously still in love with this Rachel girl.",46
S06E02 Ross Hugs Rachel.txt,Meg,Okay now I wouldn’t date you because you seem a little creepy.,49
