filename,character,dialogue,scene
S04E23 Rosss Wedding.txt,Passenger,"Ahh, ahh, excuse me.",158
S04E23 Rosss Wedding.txt,Passenger,If you’re planning on doing that throughout the entire flight. Please tell me now. So that I could that a sedative...or perhaps slip you one.,158
S04E23 Rosss Wedding.txt,Passenger,"You say you love this man, yet you’re about to ruin the happiest day of his life. I’m afraid I have to agree with you friend Pheebs.. This is a..this is a...terrible, terrible plan.",169
S04E23 Rosss Wedding.txt,Passenger,But why? He loves this...this Emily person. No good can come of this.,169
