filename,character,dialogue,scene
S07E05 The Engagement Picture.txt,Whitney,Hi Ross! You ready for breakfast?,43
S07E05 The Engagement Picture.txt,Whitney,Sure.,46
S07E05 The Engagement Picture.txt,Whitney,We kinda need to talk.,80
S07E05 The Engagement Picture.txt,Whitney,"Well, I went over to Kyle’s last night to pick up a few things and we got to reminiscing…",80
S07E05 The Engagement Picture.txt,Whitney,I’m gonna work on that.,81
S07E05 The Engagement Picture.txt,Whitney,I do know.,82
