filename,character,dialogue,scene
S01E02 The Sonogram At The End.txt,Marsha,"Well, she has issues.",4
S01E02 The Sonogram At The End.txt,Marsha,"He's out banging other women over the head with a club, while she sits at home trying to get the mastodon smell out of the carpet!",4
S01E02 The Sonogram At The End.txt,Marsha,"Speaking of issues, isn't that your ex-wife?",4
S01E02 The Sonogram At The End.txt,Marsha,"Yes, it is. Carol! Hi!",6
