filename,character,dialogue,scene
S03E15 Ross And Rachel Take A Break.txt,Mischa,"He’s says, ‘Walking with you makes this strange city, feel like home.’",16
S03E15 Ross And Rachel Take A Break.txt,Mischa,Oy!,24
S03E15 Ross And Rachel Take A Break.txt,Mischa,"Well, you just asked if I wanted to go to bed with you tonight.",68
S03E15 Ross And Rachel Take A Break.txt,Mischa,He says he was too.,72
S03E15 Ross And Rachel Take A Break.txt,Mischa,"Oh, really.",75
