filename,character,dialogue,scene
S02E09 Phoebes Dad.txt,Gang,Hey. Hi Phoebe.,14
S02E09 Phoebes Dad.txt,Gang,Joey!,18
S02E10 Russ.txt,Gang,Awwwwwwww.,73
S02E10 Russ.txt,Gang,Hey!,76
S02E10 Russ.txt,Gang,Allright!,76
