filename,character,dialogue,scene
S03E12 All The Jealousy.txt,Quartet,Your loyal loving boyfriend Ross..... Ross!,55
S03E12 All The Jealousy.txt,Quartet,"Your no God's gift to women, that's all in your headdddd. You are just a buttmunch.",99
S03E12 All The Jealousy.txt,Quartet,And your also bad in bedd-edd-edd!.,99
