filename,character,dialogue,scene
S03E24 The Ultimate Fighting Champion.txt,Hoshi,"You are iron. You are steel! Let me ask you something, how come when I call your computer support line, I have to wait an hour and a half?",42
S03E24 The Ultimate Fighting Champion.txt,Hoshi,It’s just hard when I know I have e-mail I can’t get!,42
S03E24 The Ultimate Fighting Champion.txt,Hoshi,No! No boom-boom before big fight!,46
