filename,character,dialogue,scene
S03E10 Rachel Quits.txt,Leader,"Charla, 278. Sorry, dear, but still good.",61
S03E10 Rachel Quits.txt,Leader,"Oh, yes Elizabeth. Ah, 871.",62
S03E10 Rachel Quits.txt,Leader,"Hi. And batting for Sarah, Ross Geller, 872. Although, it looks like you bought an awful lot of cookies yourself.",64
