filename,character,dialogue,scene
S07E05 The Engagement Picture.txt,Kyle,"Oh hey! Good, you’re both here.",80
S07E05 The Engagement Picture.txt,Kyle,We’re gonna give it another try.,81
S05E18 Rachel Smokes.txt,Kyle,Yeah. It's gonna be weird.,50
S05E18 Rachel Smokes.txt,Kyle,"Oh, oh, I thought we were just talking.",50
