filename,character,dialogue,scene
S01E04 George Stephanopoulos.txt,Joanne,Look at you in the apron. You look like you're in a play.,18
S01E04 George Stephanopoulos.txt,Joanne,Alright. Let's talk reality for a second.,33
S01E04 George Stephanopoulos.txt,Joanne,When are you coming home?,33
S01E04 George Stephanopoulos.txt,Joanne,"C'mon, this is us.",33
