filename,character,dialogue,scene
S07E13 Rosita Dies.txt,Supervisor,So basically this is very easy. You read from the script and try to sell as much toner as you possibly can.,22
S07E13 Rosita Dies.txt,Supervisor,I’m the supply manager.,24
S07E13 Rosita Dies.txt,Supervisor,We don’t need any toner.,24
S07E13 Rosita Dies.txt,Supervisor,"Okay, what was wrong with that call?",25
S07E13 Rosita Dies.txt,Supervisor,"They’re always going to tell you they don’t need toner, but that’s okay because whatever they say, you can find the answer to it here in this script.",25
S07E13 Rosita Dies.txt,Supervisor,"So, I think you’re ready to sell toner, do you have any last questions?",25
