filename,character,dialogue,scene
S02E04 Phoebes Husband.txt,Stranger,Hi.,4
S02E04 Phoebes Husband.txt,Stranger,"Yeah, I'm looking for Phoebe, does she still live here?",4
S02E04 Phoebes Husband.txt,Stranger,"Hey, how, how did you do that?",6
S09E22 The Donor.txt,Stranger,Just be honest with her.,57
S09E22 The Donor.txt,Stranger,And it is annoying when parents put their baby on the phone...,57
