filename,character,dialogue,scene
S10E04 The Cake.txt,Judy,Hello Emma. Happy eighteenth birthday.,25
S10E04 The Cake.txt,Judy,"Yes, you’ll be all grown up by then. We’ll be... Well your grandfather and I might not be here.",25
S10E04 The Cake.txt,Judy,"After all, my parents died very young.",25
S10E04 The Cake.txt,Judy,"Remember, Emma, heart disease kills women too!",25
S10E04 The Cake.txt,Judy,"Well, we better get going, it's late. Jack's not allowed to drive at night anymore. He has trouble staying in his lane.",46
S10E04 The Cake.txt,Judy,"Anyway, it was lovely seeing you.",46
S10E04 The Cake.txt,Judy,Bye... Bye dear.,47
S10E04 The Cake.txt,Judy,Nighty-night!,47
