filename,character,dialogue,scene
S06E01 Vegas.txt,Hitchhiker,No!,69
S06E01 Vegas.txt,Hitchhiker,"Yeah, y’know the license plate game?",69
S06E01 Vegas.txt,Hitchhiker,Wait! Wait! There is the train station!,76
S06E01 Vegas.txt,Hitchhiker,"This is where I get off. Well, I have your address and phone number.",76
