filename,character,dialogue,scene
S06E19 Joeys Fridge.txt,Sebastian,Hi.,43
S06E19 Joeys Fridge.txt,Sebastian,Can I get you a cup of coffee?,44
S06E19 Joeys Fridge.txt,Sebastian,Sure.,48
S06E19 Joeys Fridge.txt,Sebastian,"Uh, no not really. Why?",48
S06E19 Joeys Fridge.txt,Sebastian,Excuse me?,48
S06E19 Joeys Fridge.txt,Sebastian,"Look, I just wanted to have coffee with Rachel.",48
